AC,MIMS_fitted,ENMO_fitted,MAD_fitted,AI_fitted
86,0.819116777176345,0.0108507313545716,0.00786454705067386,0.58678603598676
87,0.827933190571608,0.0108573677424505,0.00790385540013969,0.589878623086561
88,0.83674571868138,0.0108640014149215,0.00794312620532055,0.592968481421319
89,0.845554316327924,0.0108706323404099,0.00798235902965495,0.596055579261204
90,0.854358938333481,0.0108772604873413,0.00802155343658141,0.599139884876395
91,0.863159539520336,0.0108838858241411,0.00806070898953857,0.602221366537065
92,0.871956074710737,0.0108905083192349,0.00809982525196483,0.605299992513384
93,0.880748498726944,0.0108971279410481,0.00813890178729887,0.608375731075531
94,0.889536766391249,0.0109037446580063,0.0081779381589792,0.611448550493682
95,0.898320832525872,0.0109103584385348,0.00821693393044434,0.614518419038002
96,0.907100651953087,0.0109169692510593,0.00825588866513282,0.617585304978669
97,0.915876179495181,0.0109235770640051,0.00829480192648327,0.620649176585862
98,0.924647369974388,0.0109301818457979,0.00833367327793414,0.623710002129748
99,0.933414178212973,0.010936783564863,0.00837250228292407,0.626767749880504
100,0.942176559033214,0.0109433821896259,0.00841128850489152,0.629822388108306
101,0.950934467257355,0.0109499776885122,0.00845003150727507,0.632873885083321
102,0.959687857707664,0.0109565700299473,0.00848873085351329,0.63592220907573
103,0.968436685206398,0.0109631591823567,0.00852738610704467,0.638967328355704
104,0.977180904575836,0.0109697451141659,0.00856599683130782,0.642009211193416
105,0.985920470638217,0.0109763277938004,0.00860456258974123,0.645047825859042
106,0.994655338215814,0.0109829071896857,0.00864308294578351,0.648083140622756
107,1.00338546213089,0.0109894832702473,0.00868155746287315,0.651115123754729
108,1.01211079720571,0.0109960560039106,0.00871998570444873,0.65414374352514
109,1.02083129826252,0.0110026253591012,0.00875836723394879,0.657168968204155
110,1.02954692012359,0.0110091913042445,0.00879670161481185,0.660190766061955
111,1.03825761761119,0.011015753807766,0.0088349884104765,0.663209105368713
112,1.04696334554757,0.0110223128380913,0.00887322718438125,0.666223954394602
113,1.055664058755,0.0110288683636457,0.00891141749996467,0.669235281409792
114,1.06435971205574,0.0110354203528549,0.00894955892066528,0.67224305468446
115,1.07305026027204,0.0110419687741442,0.00898765100992166,0.675247242488783
116,1.08173565822618,0.0110485135959391,0.00902569333117233,0.678247813092933
117,1.09041586074041,0.0110550547866652,0.00906368544785584,0.681244734767078
118,1.099090822637,0.011061592314748,0.00910162692341079,0.684237975781406
119,1.10776049873821,0.0110681261486129,0.00913951732127561,0.687227504406073
120,1.11642484386629,0.0110746562566854,0.00917735620488895,0.690213288911267
121,1.12508381284351,0.0110811826073911,0.00921514313768933,0.693195297567154
122,1.13373736049214,0.0110877051691552,0.0092528776831153,0.696173498643913
123,1.14238544163442,0.0110942239104036,0.00929055940460539,0.699147860411713
124,1.15102801109264,0.0111007387995614,0.00932818786559812,0.702118351140731
125,1.15966502368904,0.0111072498050544,0.0093657626295321,0.705084939101141
126,1.16829643424588,0.0111137568953078,0.00940328325984582,0.708047592563115
127,1.17692219758544,0.0111202600387473,0.00944074931997785,0.711006279796829
128,1.18554226852997,0.0111267592037984,0.00947816037336678,0.713960969072458
129,1.19415660190174,0.0111332543588864,0.00951551598345108,0.716911628660171
130,1.202765152523,0.011139745472437,0.00955281571366934,0.719858226830151
131,1.211367875216,0.0111462325128755,0.0095900591274601,0.722800731852558
132,1.21996472480304,0.0111527154486275,0.00962724578826189,0.725739111997578
133,1.22855565610636,0.0111591942481185,0.00966437525951331,0.728673335535381
134,1.23714062394821,0.0111656688797739,0.00970144710465283,0.731603370736141
135,1.24571958315087,0.0111721393120193,0.00973846088711904,0.734529185870026
136,1.2542924885366,0.0111786055132801,0.0097754161703505,0.737450749207222
137,1.26285929492766,0.0111850674519818,0.0098123125177857,0.740368029017891
138,1.27141995714629,0.0111915250965499,0.00984914949286325,0.743280993572218
139,1.27997443001478,0.01119797841541,0.00988592665902167,0.746189611140368
140,1.28852266835538,0.0112044273769874,0.00992264357969948,0.749093849992516
141,1.29706462699035,0.0112108719497077,0.00995929981833526,0.751993678398841
142,1.30560026074197,0.0112173121019963,0.00999589493836759,0.754889064629512
143,1.31412952443248,0.0112237478022788,0.0100324285032349,0.757779976954707
144,1.32265237288414,0.0112301790189806,0.0100689000763759,0.760666383644595
145,1.33116876091923,0.0112366057205272,0.010105309221229,0.763548252969356
146,1.33967864336001,0.0112430278753442,0.0101416555012328,0.766425553199158
147,1.34818197502872,0.011249445451857,0.0101779384798258,0.769298252604179
148,1.35667871074764,0.011255858418491,0.0102141577204466,0.772166319454591
149,1.36516880533902,0.0112622667436719,0.0102503127865338,0.77502972202057
150,1.37365221362514,0.011268670395825,0.0102864032415259,0.777888428572283
151,1.38212889042824,0.0112750693433758,0.0103224286488613,0.780742407379909
152,1.3905987905706,0.0112814635547499,0.0103583885719788,0.78359162671363
153,1.39906186887447,0.0112878529983727,0.0103942825743167,0.786436054843605
154,1.40751808016212,0.0112942376426698,0.0104301102193137,0.789275660040018
155,1.4159673792558,0.0113006174560665,0.0104658710704084,0.792110410573039
156,1.42440972097779,0.0113069924069885,0.0105015646910392,0.794940274712843
157,1.43284506015033,0.0113133624638611,0.0105371906446447,0.797765220729603
158,1.44127335159569,0.0113197275951099,0.0105727484946635,0.800585216893493
159,1.44969455013615,0.0113260877691604,0.010608237804534,0.803400231474689
160,1.45810861059394,0.011332442954438,0.010643658137695,0.806210232743362
161,1.46651548779134,0.0113387931193682,0.0106790090575848,0.809015188969689
162,1.47491513655061,0.0113451382323766,0.010714290127642,0.811815068423839
163,1.48330751169402,0.0113514782618886,0.0107495009113052,0.814609839375991
164,1.49169256804381,0.0113578131763297,0.010784640972013,0.817399470096319
165,1.50007026042226,0.0113641429441254,0.0108197098732038,0.820183928854991
166,1.50844054365163,0.0113704675337011,0.0108547071783163,0.822963183922187
167,1.51680337255417,0.0113767869134825,0.0108896324507889,0.825737203568078
168,1.52515870195215,0.0113831010518948,0.0109244852540602,0.828505956062839
169,1.53350648666783,0.0113894099173638,0.0109592651515689,0.831269409676644
170,1.54184668152347,0.0113957134783147,0.0109939717067533,0.834027532679666
171,1.55017924134134,0.0114020117031732,0.0110286044830521,0.836780293342077
172,1.55850412094369,0.0114083045603647,0.0110631630439037,0.839527659934059
173,1.5668212751528,0.0114145920183147,0.0110976469527469,0.842269600725778
174,1.5751306587909,0.0114208740454486,0.01113205577302,0.845006083987409
175,1.58343222668029,0.0114271506101921,0.0111663890681617,0.847737077989127
176,1.5917259336432,0.0114334216809705,0.0112006464016104,0.850462551001107
177,1.60001173450191,0.0114396872262094,0.0112348273368048,0.85318247129352
178,1.60828958407868,0.0114459472143342,0.0112689314371834,0.855896807136544
179,1.61655943719576,0.0114522016137704,0.0113029582661847,0.85860552680035
180,1.62482124867541,0.0114584503929435,0.0113369073872473,0.861308598555113
181,1.63307497333992,0.011464693520279,0.0113707783638097,0.864005990671005
182,1.64132056601152,0.0114709309642025,0.0114045707593105,0.866697671418203
183,1.64955798151249,0.0114771626931393,0.0114382841371882,0.869383609066877
184,1.65778717466508,0.011483388675515,0.0114719180608814,0.872063771887204
185,1.66600810029156,0.011489608879755,0.0115054720938285,0.874738128149358
186,1.6742207132142,0.0114958232742849,0.0115389457994683,0.877406646123513
187,1.68242496825524,0.0115020318275301,0.0115723387412391,0.880069294079841
188,1.69062082023695,0.0115082345079161,0.0116056504825795,0.882726040288518
189,1.6988082239816,0.0115144312838685,0.0116388805869282,0.885376853019716
190,1.70698713431144,0.0115206221238126,0.0116720286177236,0.888021700543608
191,1.71515750604875,0.011526806996174,0.0117050941384043,0.890660551130371
192,1.72331929401577,0.0115329858693782,0.0117380767124088,0.893293373050178
193,1.73147245303477,0.0115391587118507,0.0117709759031757,0.895920134573203
194,1.73961693792802,0.0115453254920169,0.0118037912741435,0.898540803969618
195,1.74775270351777,0.0115514861783023,0.0118365223887508,0.901155349509601
196,1.75587970462629,0.0115576407391325,0.0118691688104361,0.903763739463321
197,1.76399789607583,0.0115637891429329,0.011901730102638,0.906365942100954
198,1.77210723268867,0.011569931358129,0.011934205828795,0.908961925692675
199,1.78020766928705,0.0115760673531463,0.0119665955523457,0.911551658508657
200,1.78829916069325,0.0115821970964103,0.0119988988367285,0.914135108819075
201,1.79638166172952,0.0115883205563464,0.0120311152453822,0.916712244894098
202,1.80445512721813,0.0115944377013802,0.0120632443417451,0.919283035003907
203,1.81251951198133,0.0116005484999371,0.0120952856892558,0.92184744741867
204,1.8205747708414,0.0116066529204427,0.012127238851353,0.924405450408565
205,1.82862085862059,0.0116127509313224,0.0121591033914751,0.926957012243765
206,1.83665773014116,0.0116188425010017,0.0121908788730606,0.929502101194443
207,1.84468534022538,0.0116249275979061,0.0122225648595482,0.932040685530774
208,1.8527036436955,0.0116310061904611,0.0122541609143764,0.934572733522931
209,1.86071259537379,0.0116370782470922,0.0122856666009837,0.937098213441089
210,1.86871215008249,0.0116431437362248,0.0123170814828087,0.939617093555417
211,1.87670226264391,0.0116492026262845,0.0123484051232899,0.942129342136096
212,1.88468288788027,0.0116552548856967,0.0123796370858658,0.944634927453297
213,1.89265398061386,0.011661300482887,0.0124107769339751,0.947133817777193
214,1.90061549566691,0.0116673393862807,0.0124418242310562,0.949625981377958
215,1.90856738786171,0.0116733715643035,0.0124727785405478,0.952111386525769
216,1.9165096120205,0.0116793969853808,0.0125036394258883,0.954590001490795
217,1.92444212296555,0.011685415617938,0.0125344064505162,0.957061794543215
218,1.93236487551913,0.0116914274304007,0.0125650791778702,0.959526733953199
219,1.94027782450349,0.0116974323911944,0.0125956571713888,0.96198478799092
220,1.94818092474089,0.0117034304687445,0.0126261399945106,0.964435924926558
221,1.95607413105361,0.0117094216314765,0.012656527210674,0.96688011303028
222,1.9639573982639,0.011715405847816,0.0126868183833176,0.969317320572265
223,1.97183068119401,0.0117213830861884,0.0127170130758801,0.971747515822684
224,1.97969393466623,0.0117273533150192,0.0127471108517998,0.974170667051712
225,1.98754711350279,0.0117333165027339,0.0127771112745154,0.976586742529523
226,1.99539017252597,0.0117392726177579,0.0128070139074654,0.97899571052629
227,2.00322306655803,0.0117452216285169,0.0128368183140884,0.981397539312186
228,2.01104575042123,0.0117511635034361,0.0128665240578229,0.983792197157389
229,2.01885817893783,0.0117570982109412,0.0128961307021074,0.98617965233207
230,2.0266603069301,0.0117630257194577,0.0129256378103806,0.988559873106404
231,2.03445208922029,0.0117689459974109,0.0129550449460809,0.990932827750564
232,2.04223348063067,0.0117748590132265,0.0129843516726469,0.993298484534723
233,2.05000443598349,0.0117807647353298,0.0130135575535171,0.995656811729055
234,2.05776491010103,0.0117866631321465,0.0130426621521301,0.998007777603737
235,2.06551485780554,0.0117925541721019,0.0130716650319245,1.00035135042894
236,2.07325423391928,0.0117984378236215,0.0131005657563387,1.00268749847484
237,2.0809829932645,0.0118043140551309,0.0131293638888113,1.00501619001161
238,2.0887010906635,0.0118101828350556,0.013158058992781,1.00733739330942
239,2.09640848093851,0.011816044131821,0.0131866506316861,1.00965107663845
240,2.1041051189118,0.0118218979138526,0.0132151383689653,1.01195720826887
241,2.11179095940564,0.0118277441495758,0.0132435217680571,1.01425575647086
242,2.11946595724227,0.0118335828074163,0.0132718003924001,1.01654668951458
243,2.12713006724397,0.0118394138557994,0.0132999738054328,1.01882997567022
244,2.134783244233,0.0118452372631508,0.0133280415705937,1.02110558320795
245,2.14242544303161,0.0118510529978957,0.0133560032513214,1.02337348039794
246,2.15005661846208,0.0118568610284598,0.0133838584110545,1.02563363551036
247,2.15767672534666,0.0118626613232686,0.0134116066132315,1.02788601681539
248,2.16528571850762,0.0118684538507474,0.0134392474212909,1.0301305925832
249,2.1728835527672,0.0118742385793219,0.0134667803986713,1.03236733108397
250,2.18047018294769,0.0118800154774175,0.0134942051088112,1.03459620058787
251,2.18804556387132,0.0118857845134596,0.0135215211151492,1.03681716936508
252,2.19560965036038,0.0118915456558738,0.0135487279811238,1.03903020568576
253,2.20316239723713,0.0118972988730856,0.0135758252701736,1.0412352778201
254,2.21070375932382,0.0119030441335204,0.0136028125457371,1.04343235403826
255,2.21823369144271,0.0119087814056037,0.0136296893712528,1.04562140261042
256,2.22575214841607,0.0119145106577611,0.0136564553101594,1.04780239180676
257,2.23325908506616,0.011920231858418,0.0136831099258953,1.04997528989744
258,2.24075445621524,0.0119259449759999,0.0137096527818992,1.05214006515265
259,2.24823821668557,0.0119316499789323,0.0137360834416094,1.05429668584255
260,2.25571032129941,0.0119373468356406,0.0137624014684647,1.05644512023733
261,2.26317072487903,0.0119430355145505,0.0137886064259035,1.05858533660714
262,2.27061938224669,0.0119487159840872,0.0138146978773644,1.06071730322217
263,2.27805624822465,0.0119543882126765,0.0138406753862859,1.0628409883526
264,2.28548127763517,0.0119600521687436,0.0138665385161067,1.06495636026859
265,2.29289442530051,0.0119657078207142,0.0138922868302651,1.06706338724032
266,2.30029564604293,0.0119713551370137,0.0139179198921998,1.06916203753796
267,2.3076848946847,0.0119769940860676,0.0139434372653494,1.07125227943169
268,2.31506212604808,0.0119826246363013,0.0139688385131523,1.07333408119168
269,2.32242729495532,0.0119882467561404,0.0139941231990471,1.0754074110881
270,2.32978035622869,0.0119938604140104,0.0140192908864724,1.07747223739114
271,2.33712126469045,0.0119994655783368,0.0140443411388667,1.07952852837095
272,2.34444997516288,0.012005062217545,0.0140692735196685,1.08157625229773
273,2.35176644246821,0.0120106503000605,0.0140940875923164,1.08361537744163
274,2.35907062142873,0.0120162297943088,0.014118782920249,1.08564587207284
275,2.36636246686668,0.0120218006687154,0.0141433590669048,1.08766770446153
276,2.37364193360433,0.0120273628917058,0.0141678155957223,1.08968084287787
277,2.38090897646395,0.0120329164317055,0.0141921520701401,1.09168525559203
278,2.38816355026779,0.0120384612571399,0.0142163680535967,1.0936809108742
279,2.39540560983811,0.0120439973364347,0.0142404631095308,1.09566777699454
280,2.40263510999718,0.0120495246380151,0.0142644368013807,1.09764582222322
281,2.40985200556727,0.0120550431303068,0.0142882886925851,1.09961501483043
282,2.41705625137062,0.0120605527817352,0.0143120183465825,1.10157532308634
283,2.42424780222951,0.0120660535607258,0.0143356253268115,1.10352671526112
284,2.43142661296618,0.0120715454357041,0.0143591091967106,1.10546915962493
285,2.43859263840292,0.0120770283750956,0.0143824695197184,1.10740262444797
286,2.44574583336197,0.0120825023473258,0.0144057058592734,1.1093270780004
287,2.4528861526656,0.0120879673208201,0.0144288177788141,1.11124248855239
288,2.46001355113607,0.0120934232640041,0.0144518048417791,1.11314882437412
289,2.46712798359564,0.0120988701453032,0.0144746666116069,1.11504605373577
290,2.47422940486658,0.0121043079331429,0.0144974026517362,1.1169341449075
291,2.48131776977115,0.0121097365959488,0.0145200125256054,1.1188130661595
292,2.4883930331316,0.0121151561021462,0.014542495796653,1.12068278576192
293,2.4954551497702,0.0121205664201608,0.0145648520283177,1.12254327198496
294,2.50250407450921,0.0121259675184179,0.014587080784038,1.12439449309878
295,2.50953976217089,0.0121313593653431,0.0146091816272523,1.12623641737356
296,2.51656216757751,0.0121367419293618,0.0146311541213994,1.12806901307947
297,2.52357124555133,0.0121421151788997,0.0146529978299177,1.12989224848668
298,2.5305669509146,0.012147479082382,0.0146747123162457,1.13170609186537
299,2.53754923848967,0.0121528336082344,0.014696297143823,1.13351051148579
300,2.54451808163558,0.0121581787382892,0.0147177520828422,1.13530549167246
301,2.5514735241945,0.0121635145053561,0.0147390776896457,1.13709107779407
302,2.55841562675829,0.0121688409543591,0.0147602747073978,1.13886732972594
303,2.56534444991882,0.0121741581302222,0.0147813438792625,1.14063430734335
304,2.572260054268,0.0121794660778695,0.0148022859484042,1.14239207052163
305,2.57916250039768,0.012184764842225,0.014823101657987,1.14414067913607
306,2.58605184889974,0.0121900544682126,0.0148437917511751,1.14588019306198
307,2.59292816036607,0.0121953350007565,0.0148643569711326,1.14761067217466
308,2.59979149538854,0.0122006064847806,0.0148847980610238,1.14933217634942
309,2.60664191455903,0.0122058689652089,0.0149051157640128,1.15104476546157
310,2.61347947846941,0.0122111224869655,0.0149253108232639,1.15274849938641
311,2.62030424771157,0.0122163670949744,0.0149453839819413,1.15444343799925
312,2.62711628287737,0.0122216028341596,0.014965335983209,1.15612964117538
313,2.6339156445587,0.0122268297494451,0.0149851675702313,1.15780716879013
314,2.64070239334743,0.012232047885755,0.0150048794861725,1.15947608071878
315,2.64747658983544,0.0122372572880133,0.0150244724741967,1.16113643683666
316,2.6542382946146,0.0122424580011439,0.015043947277468,1.16278829701906
317,2.6609875682768,0.0122476500700709,0.0150633046391507,1.16443172114128
318,2.66772447141392,0.0122528335397184,0.0150825453024089,1.16606676907864
319,2.67444906461783,0.0122580084550103,0.0151016700104069,1.16769350070644
320,2.68116140848039,0.0122631748608706,0.0151206795063088,1.16931197589998
321,2.6878615635935,0.0122683328022235,0.0151395745332789,1.17092225453458
322,2.69454959054904,0.0122734823239928,0.0151583558344813,1.17252439648553
323,2.70122554993886,0.0122786234711027,0.0151770241530801,1.17411846162813
324,2.70788950235487,0.0122837562884771,0.0151955802322397,1.17570450983771
325,2.71454150838893,0.0122888808210401,0.0152140248151241,1.17728260098956
326,2.72118162863291,0.0122939971137157,0.0152323586448976,1.17885279495898
327,2.7278099236787,0.0122991052114278,0.0152505824647244,1.18041515162129
328,2.73442645411817,0.0123042051591006,0.0152686970177686,1.18196973085178
329,2.74103128054321,0.012309297001658,0.0152867030471945,1.18351659252577
330,2.74762446354568,0.0123143807840242,0.0153046012961662,1.18505579651855
331,2.75420606371747,0.0123194565511229,0.0153223925078479,1.18658740270544
332,2.76077614165045,0.0123245243478784,0.0153400774254038,1.18811147096174
333,2.7673347579365,0.0123295842192146,0.0153576567919981,1.18962806116275
334,2.7738819731675,0.0123346362100556,0.0153751313507949,1.19113723318378
335,2.78041784793531,0.0123396803653253,0.0153925018449586,1.19263904690014
336,2.78694244283183,0.0123447167299478,0.0154097690176532,1.19413356218713
337,2.79345581844892,0.012349745348847,0.015426933612043,1.19562083892005
338,2.79995803537848,0.0123547662669471,0.0154439963712921,1.19710093697422
339,2.80644915421236,0.0123597795291721,0.0154609580385648,1.19857391622493
340,2.81292923554245,0.0123647851804459,0.0154778193570251,1.20003983654749
341,2.81939833996063,0.0123697832656926,0.0154945810698374,1.20149875781721
342,2.82585652805877,0.0123747738298361,0.0155112439201658,1.2029507399094
343,2.83230386042875,0.0123797569178006,0.0155278086511744,1.20439584269935
344,2.83874039766245,0.0123847325745101,0.0155442760060276,1.20583412606238
345,2.84516620035175,0.0123897008448885,0.0155606467278894,1.20726564987378
346,2.85158132908852,0.0123946617738598,0.015576921559924,1.20869047400887
347,2.85798584446463,0.0123996154063482,0.0155931012452957,1.21010865834295
348,2.86437980707198,0.0124045617872776,0.0156091865271687,1.21152026275132
349,2.87076327750242,0.012409500961572,0.015625178148707,1.2129253471093
350,2.87713631634785,0.0124144329741555,0.015641076853075,1.21432397129218
351,2.88349898420014,0.0124193578699521,0.0156568833834367,1.21571619517527
352,2.88985134165115,0.0124242756938857,0.0156725984829565,1.21710207863388
353,2.89619344929279,0.0124291864908805,0.0156882228947985,1.21848168154331
354,2.90252536771691,0.0124340903058604,0.0157037573621268,1.21985506377887
355,2.9088471575154,0.0124389871837495,0.0157192026281056,1.22122228521586
356,2.91515887928013,0.0124438771694717,0.0157345594358992,1.22258340572959
357,2.92146059360298,0.0124487603079511,0.0157498285286718,1.22393848519536
358,2.92775236107584,0.0124536366441118,0.0157650106495874,1.22528758348848
359,2.93403424229056,0.0124585062228777,0.0157801065418104,1.22663076048426
360,2.94030629783904,0.0124633690891728,0.0157951169485049,1.22796807605799
361,2.94656858831315,0.0124682252879212,0.0158100426128351,1.22929959008499
362,2.95282117430477,0.0124730748640469,0.0158248842779652,1.23062536244056
363,2.95906411640577,0.0124779178624739,0.0158396426870593,1.231945453
364,2.96529747520803,0.0124827543281263,0.0158543185832817,1.23325992163863
365,2.97152131130343,0.012487584305928,0.0158689127097966,1.23456882823174
366,2.97773568528384,0.012492407840803,0.0158834258097681,1.23587223265465
367,2.98394065774115,0.0124972249776755,0.0158978586263604,1.23717019478265
368,2.99013628926722,0.0125020357614694,0.0159122119027378,1.23846277449106
369,2.99632264045395,0.0125068402371087,0.0159264863820643,1.23975003165517
370,3.0024997718932,0.0125116384495174,0.0159406828075043,1.24103202615029
371,3.00866774417685,0.0125164304436197,0.0159548019222218,1.24230881785174
372,3.01482661789677,0.0125212162643394,0.0159688444693811,1.24358046663481
373,3.02097645364486,0.0125259959566006,0.0159828111921463,1.24484703237481
374,3.02711731201297,0.0125307695653274,0.0159967028336818,1.24610857494704
375,3.033249253593,0.0125355371354437,0.0160105201371515,1.24736515422682
376,3.03937233897681,0.0125402987118736,0.0160242638457198,1.24861683008944
377,3.04548662875628,0.012545054339541,0.0160379347025509,1.2498636624102
378,3.0515921835233,0.0125498040633701,0.0160515334508088,1.25110571106443
379,3.05768906386974,0.0125545479282848,0.0160650608336578,1.25234303592742
380,3.06377733038747,0.0125592859792092,0.0160785175942622,1.25357569687448
381,3.06985704366837,0.0125640182610672,0.0160919044757859,1.2548037537809
382,3.07592826430433,0.0125687448187829,0.0161052222213934,1.25602726652201
383,3.08199105288721,0.0125734656972803,0.0161184715742487,1.2572462949731
384,3.0880454700089,0.0125781809414835,0.0161316532775161,1.25846089900947
385,3.09409157626126,0.0125828905963164,0.0161447680743597,1.25967113850644
386,3.10012943223619,0.012587594706703,0.0161578167079437,1.26087707333932
387,3.10615909852555,0.0125922933175675,0.0161707999214324,1.26207876338339
